id,EAP,HPL,MWS
id02434,0.0340659435335878,0.02807955394608264,0.026581011444822816
id27703,0.0012664880372881646,0.0009944243260332241,0.0020442857975097846
id25212,0.021310599729471264,0.017347818589411968,0.013356706687356674
id11308,0.00014215682051193688,9.196987986434443e-05,0.0007732272705606957
id26094,0.003644383944033291,0.0012071046732195206,0.002589781748658769
id22080,0.0006720140606018833,0.0007242628039317123,0.0004872391019971507
id03545,0.002640670635570221,0.0013738000804736446,0.0025897817486587684
id23725,0.011949788487882206,0.013335632580329942,0.013467924308464722
id12009,0.003459149299123797,0.002793585100879462,0.002367346506442678
id24241,0.00013354125563242553,0.00044835316433867913,0.0003442450177153782
id03596,0.00295944653611214,0.00632292924067368,0.004263342142475069
id10749,0.0002972369883431407,0.0005805598666436742,0.0003336528633241358
id22794,0.025769154554618375,0.028522158992929817,0.029546814674370696
id15482,0.018846548173931027,0.015761338161752028,0.012980685206467567
id04833,0.027871352385219136,0.024418003103983447,0.0214808891054396
id00397,0.03340685282030517,0.028941771569810874,0.03061662226788618
id14691,0.0068752207738500375,0.005966545956199346,0.006641280803308989
id05193,0.00569919616779674,0.003379893085014658,0.004771765553254704
id19541,0.04234550138279816,0.027067885267574872,0.022142898754892247
id22166,0.03759832513418741,0.03600620796689084,0.03556845444579201
id20744,0.0002972369883431407,0.00012071046732195207,0.0005031273335840144
id10392,0.03657307291352557,0.041254239236649996,0.03824826950677633
id00770,0.017821295953269183,0.012720584008737141,0.00978185458031236
id06018,0.004518863779303689,0.002224521469218831,0.0028281052224617222
id15678,0.03375147541548563,0.030913375869402765,0.027624338652360195
id08305,0.0006332440186440823,0.0007070184514571478,0.0004819430248015295
id08903,4.7385606837312294e-05,1.1496234983043054e-05,3.177646317372722e-05
id14752,0.030046782517295752,0.022911996321204796,0.01867926426895598
id12468,0.0025588227692148638,0.0028453181583031556,0.001954252485184224
id05085,0.003635768379153779,0.003644306489624648,0.0029552110751566315
id21993,0.003153296745901145,0.0008794619762027935,0.0026851111381799497
id15503,0.0058801230302664795,0.005305512444674369,0.0033736011736107065
id03021,0.06675339668645376,0.05431971029487842,0.04425402104661076
id16123,0.0013612592509627895,0.0008334770362706214,0.001800666246511209
id19383,0.005423498091652379,0.004885899867793298,0.004300414682844418
id04186,0.0025114371623775516,0.001465769960337989,0.0023514582748558137
id17954,0.010123288733425806,0.011461746278093926,0.013870426175331931
id12030,0.0001981579922287605,6.897740989825832e-05,0.0010751036707111043
id13020,0.012255641041104859,0.01321492211300799,0.012980685206467571
id25327,0.034837036590304044,0.039288383054549625,0.038629587064861054
id16344,0.01405198631848297,0.016180950738633095,0.015538690491952611
id12303,0.0032523757420155246,0.002063574179456228,0.0035430756438705855
id15017,0.041875953096864794,0.03623038454906019,0.03154343577711988
id22308,0.012695034849959935,0.015560154049548774,0.014887272996891202
id06536,0.02064289345130914,0.025475656722423398,0.02363639252405742
id19797,4.307782439755663e-05,6.897740989825833e-05,0.00011651369830366648
id06332,0.009029111993727867,0.007627751911249066,0.006302331862789234
id22941,0.0260965460200398,0.025021555440593205,0.02306971226412596
id13547,0.014207066486314174,0.015083060297752483,0.0164337275380126
id06928,0.0011372545640954948,0.0003506351669828131,0.0016576721622294367
id12521,0.014263067658030997,0.014709432660803589,0.01420937511585169
id25716,0.0035754594249971998,0.002908547450709892,0.004157420598562645
id27116,0.0066942939113803,0.0015232511352532045,0.006334108325962959
id19941,0.0039717754094547204,0.006299936770707594,0.0044010401495612195
id05711,0.0041139322299666575,0.003707535782031385,0.006625392571722126
id02097,0.019716720226761682,0.01570385698683681,0.013833353634962584
id03563,0.020233654119532356,0.01615221015117549,0.01524211016899782
id02295,6.0308954156579274e-05,0.00018393975972868886,9.003331232556046e-05
id08179,0.08466946385339763,0.07937575444042075,0.08001843034864074
id05332,0.017080357373631203,0.018876817842156692,0.01755649590348429
id15697,0.0718710422248835,0.059504512272230844,0.05598483203491173
id17026,0.0004867794156923898,0.00033913893199977006,0.0007149704214088624
id04243,0.002054812223763451,0.0016037247801345058,0.0011863212918191495
id13175,0.001878193143733468,0.0019716042995918835,0.001731817242968133
id05387,0.026897793553834357,0.023532793010289134,0.021417336179092143
id19989,0.037038313417019186,0.026079209059033166,0.022704282937628092
id25173,0.014405224478542932,0.017301833649479792,0.017312876352485712
id08925,0.0020806589184019847,0.0009426912686095304,0.0014511251516002095
id03034,0.004635173905177092,0.006914985342300397,0.005481439897467947
id13272,0.001391413728041079,0.001747427717422544,0.0013716839936658918
id07956,0.01723543754146241,0.01811231821578433,0.019034101441062604
id02648,3.0154477078289637e-05,3.448870494912916e-05,2.1184308782484813e-05
id01778,0.012807037193393583,0.014841639363108582,0.014574804442349553
id12846,0.01724836088878167,0.012122779789618903,0.0114395267425418
id19001,0.01788160490742576,0.013111455998160606,0.011783771760257179
id05763,0.005875815247826723,0.0035293441397942172,0.004994200795470795
id15590,0.0064789047893925155,0.003414381789963787,0.006175226010094324
id04912,0.007051839853880019,0.004495027878369834,0.006445325947071004
id21201,0.018695775788539575,0.01419785020405817,0.012154497163950662
id13215,0.0041570100543642146,0.0019428637121342762,0.004056795131845842
id15612,0.0011200234343364721,0.0010691498534230038,0.0008420762741037713
id18501,0.032898534492414,0.028424440995573945,0.025728343016327808
id07223,0.0009046343123486892,0.0006207966890843249,0.0005719763371270899
id06707,0.01165685928197882,0.013059722940736908,0.012816506813403314
id05238,0.003825310806503028,0.00369029142955682,0.0036013324930224185
id00935,0.0038468497187018067,0.004052422831522676,0.0059792711538563395
id00110,0.018631159051943243,0.017451284704259353,0.02145970479665712
id17476,0.01586125494318035,0.016376386733344826,0.016375470688860763
id15170,0.03518596696792426,0.03314939357360464,0.027121211318776182
id13397,0.003312684696172104,0.0027418520434557684,0.0037231422685217053
id24283,0.02157768224073612,0.015324481232396391,0.012218050090298114
id15234,0.00523395566430313,0.0020923147669138355,0.004432816612734947
id16884,0.014258759875591241,0.014399034316261425,0.013663879164702705
id07831,0.0012923347319266985,0.0009656837385756164,0.001784778014924345
id16038,0.0008960187474691779,0.000643789159050411,0.0007149704214088623
id03629,0.009597739275775617,0.0074668046214864635,0.006180522087289944
id21019,0.0001378490380721812,0.000109214232338909,9.532938952118166e-05
id21835,0.011661167064418576,0.013019486118296258,0.01302834990122816
id04480,0.011441470159991038,0.010927171351382423,0.00682134742796011
id20838,0.0015551094607517942,0.001069149853423004,0.0020389897203141635
id24195,0.0015120316363542374,0.001419785020405817,0.0011227683654716951
id05448,0.01736897879709484,0.011910099442432608,0.010051954517289042
id15957,0.002132352307679053,0.003494855434845088,0.003071724773460298
id19956,0.0006677062781621278,0.00045410128183020066,0.0024573798187682377
id15104,0.013651362551585694,0.015123297120193138,0.014707206372240085
id17559,1.2923347319266988e-05,2.2992469966086107e-05,5.296077195621203e-06
id16839,0.0004437015912948333,0.00022417658216933954,0.0008050037337344229
id14493,0.01456030464637414,0.010398344542162442,0.008542572516537
id08833,0.006142897759091575,0.0028223256883370693,0.0030028757699172215
id15723,0.0001981579922287605,4.0236822440650684e-05,0.000285988168563545
id02716,0.013013810750501852,0.006679312525148014,0.009527642874922547
id06689,0.0034591492991237973,0.0034718629648790014,0.0022243524221609054
id18837,0.004984104282797302,0.001287578318100822,0.0039826500511071445
id04466,0.05789228820787637,0.045979191814680694,0.033974335209910014
id00686,0.01971672022676167,0.0148991205380238,0.013176640062705552
id09010,0.012380566731857773,0.013795481979651665,0.01315545575392307
id23353,0.0034849959937623305,0.0013278151405414725,0.001747705474554997
id00066,0.014133834184838325,0.015772834396735068,0.015305663095345277
id15724,0.012419336773815574,0.01321492211300799,0.013351410610161053
id23486,0.016920969423360244,0.015198022647582915,0.016174219755427155
id22258,0.002059120006203207,0.0032936713226418353,0.0032094227805464486
id02292,0.0008917109650294221,0.0007415071564062768,0.0006726018038438929
id16356,0.008477715841439144,0.0053457492671150205,0.00720266498604484
id00235,0.021487218809501246,0.017594987641547395,0.019468379771103543
id25522,0.01909639955543686,0.01856641949761452,0.01940482684475609
id04204,0.001158793476294273,0.0011266310283382193,0.0007520429617782109
id22016,1.723112975902265e-05,5.748117491521527e-06,0.0
id06480,0.05600117171682363,0.052095188825659604,0.04397332895524285
id08718,0.005414882526772868,0.0008392251537621429,0.004607587160190446
id05251,0.013965830669687856,0.015680864516870726,0.014548324056371444
id03359,0.0003144681181021633,8.047364488130137e-05,0.00030717247734602976
id16117,0.008899878520535198,0.008380755302638387,0.012149201086755042
id17000,0.012531339117249221,0.014657699603379894,0.013467924308464718
id01730,0.01644280557254736,0.01272058400873714,0.009538235029313787
id00630,0.018234843067485722,0.01399666609185492,0.010475640692938739
id18175,0.005475191480929447,0.002575156636201644,0.004432816612734947
id00907,0.0018609620139744462,0.002029085474507099,0.0015305663095345277
id18251,0.01775667921667284,0.018221532448123235,0.01634369422568703
id25861,0.0004997027630116569,0.0008564695062367075,0.0012392820637753615
id00398,0.0030326788375879864,0.0022647582916594813,0.001779481937728724
id27573,0.006789065125054924,0.004035178479048112,0.004067387286237085
id10022,0.016244647580318607,0.01721561188710697,0.02070236575768328
id15901,0.007452463620777297,0.0028625625107777213,0.006816051350764489
id00451,0.003963159844575209,0.0036845433120652987,0.00378669519486916
id23129,0.007129379937795621,0.005696384434097833,0.0059580868450738525
id26498,0.014767078203482411,0.010133931137552453,0.007949411870627426
id14741,0.001033867785541359,0.0010978904408806116,0.0010380311303417559
id18453,0.03941620932376431,0.03872506754038053,0.03553138190542265
id08309,0.004105316665087146,0.004989365982640686,0.00414153236697578
id00320,0.059395704279351105,0.043927113870207514,0.03346061572193476
id07688,0.0045274793441832,0.004845663045352647,0.004469889153104297
id01556,0.01642126666034859,0.017342070471920445,0.017757746836917894
id00178,0.006483212571832271,0.003954704834166811,0.00444870484432181
id18902,0.004109624447526901,0.0034316261424383516,0.004681732240929144
id27002,1.723112975902265e-05,2.8740587457607634e-05,0.0
id21418,0.03423825483117802,0.02932689544174283,0.02552179600569858
id23018,0.0008486331406318655,0.0012243490256940853,0.0018589230956630423
id07032,0.02956000310160336,0.02392941311720412,0.02193635174426302
id16195,0.009994055260233137,0.0060412714835891244,0.008923890074621727
id11202,0.0254848409135945,0.023124676668391103,0.020734142220857014
id09578,0.0008098630986740645,0.00022417658216933954,0.00037072540369348427
id26984,0.00010338677855413592,1.1496234983043054e-05,6.884900354307564e-05
id19856,0.014452610085380246,0.011220325343450025,0.008150662804061033
id12086,0.0005858584118067701,0.0006552853940334541,0.0004660547932146659
id12052,2.1538912198778315e-05,1.724435247456458e-05,8.473723512993925e-05
id17728,0.016602193522818328,0.01645686037822613,0.01740290966481127
id24608,0.04075592966252832,0.03675921135828016,0.03165465339822793
id21097,0.007853087387674573,0.010346611484738748,0.009660044804813073
id20179,0.02809966485452619,0.026918434212795307,0.025034556903701426
id15144,0.006616753827464697,0.004184629533827671,0.005184859574513158
id00206,0.005970586461501348,0.001787664539863195,0.004337487223213765
id22285,0.00037477707225874263,0.00038512387193194225,0.0005719763371270899
id06417,0.006926914163127105,0.005638903259182617,0.007239737526414185
id00215,0.004023468798731789,0.004828418692878083,0.004247453910888205
id04201,0.024183890616788294,0.021181812956256825,0.016115962906275323
id21771,0.0004781638508128785,0.00035638328447433465,0.00023832347380295415
id12451,0.022628781156036497,0.02392941311720411,0.01986028948357951
id14250,0.014474148997579027,0.017273093062022182,0.01707455287868276
id03433,0.03289422670997425,0.032057251250215545,0.028434638463290245
id03303,0.012445183468454107,0.013783985744668622,0.01514148470228102
id25901,0.01343597342959791,0.014881876185549231,0.014712502449435703
id06945,0.014999698455229216,0.01579007874920963,0.015432768948040186
id05664,0.0029680621009916513,0.0009714318560671378,0.003098205159438403
id05741,0.05615625188465484,0.03566132091739955,0.0348428918699919
id10652,0.0008227864459933315,0.00039087198942346383,0.000492535179192772
id16300,0.017024356201914385,0.011685922860263263,0.010576266159655545
id12319,0.002296048040389768,0.0014715180778295108,0.0017106329341856487
id07500,0.030542177497867647,0.03122377421394493,0.026326799739433
id12478,0.0003230836829816747,0.0002356728171523826,0.0003336528633241358
id03076,0.014564612428813899,0.010823705236535038,0.009252246860750244
id00969,0.014874772764476301,0.015692360751853766,0.01564990811306066
id23636,0.00023692803418656142,0.00027016152210151175,0.00034954109491099945
id09791,0.002916368711714584,0.002695867103523596,0.0018006662465112088
id05680,0.030516330803229127,0.028545151462895886,0.024912747128202135
id03672,0.012639033678243112,0.014255331378973389,0.01438414566330719
id04286,0.024037426013836596,0.02843593723055698,0.027137099550363048
id23883,0.02228415856085604,0.016738518135310687,0.015120300393498537
id11914,0.002033273311564673,0.0010863942058975686,0.0025103405907244505
id20974,0.005647502778519672,0.0035293441397942172,0.0051954517289044015
id26125,0.005423498091652377,0.002477438638845778,0.004808838093624052
id15543,0.02484728911251067,0.022647582916594813,0.020829471610378195
id19471,0.017140666327787782,0.013134448468126692,0.010698075935154828
id11503,0.014482764562458535,0.01595677415646376,0.01491904946006493
id09321,0.012957809578785031,0.01577858251422659,0.015210333705824095
id25560,0.0032609913068950367,0.003253434500201184,0.00484061455679778
id06726,0.012509800205050443,0.014703684543312065,0.01417230257548234
id05709,0.007336153494903893,0.004236362591251365,0.0056562104449234445
id09788,0.013470435689115955,0.01586480427659941,0.015003786695194869
id05289,0.045567722647735405,0.03500603552336609,0.0325973551390485
id11815,0.0047988696378878076,0.0038167500143702934,0.0034371540999581607
id22422,0.012294411083062659,0.013335632580329944,0.013441443922486612
id25954,0.0002800058585841181,0.00020118411220325345,0.0002277313194117117
id13601,0.001352643686083278,0.001689946542507329,0.002107838723857239
id05677,0.023606647769861027,0.020836925906765533,0.020246903118859863
id10498,0.007900472994511885,0.004380065528539403,0.006890196431503183
id02665,0.015340013267969915,0.01099040064378916,0.007917635407453699
id10114,0.02756980761443625,0.021727884117951374,0.018229097707328182
id26314,0.008675873833667903,0.006673564407656493,0.005349037967577415
id21240,0.003213605700057724,0.0017301833649479795,0.0030876130050471614
id15569,0.021767224668085363,0.018204288095648672,0.01789544484400404
id25928,0.01701143285459511,0.010582284301891133,0.01029557406828762
id22706,0.0030025243605096967,0.0031154796804046675,0.0031988306261552073
id20877,0.022275542995976536,0.02605621658906708,0.021433224410679012
id04318,9.907899611438025e-05,2.8740587457607634e-05,7.414508073869685e-05
id18299,0.004566249386141002,0.003523596022302696,0.004454000921517431
id08126,0.007310306800265357,0.00601827901362304,0.006969637589437504
id14293,0.008598333749752302,0.007323101684198425,0.008145366726865413
id12759,0.009636509317733417,0.005886072311318044,0.005465551665881082
id11983,0.020375810940044287,0.020147151807782943,0.02048522659266281
id05580,0.037589709569307905,0.030850146576996026,0.027248317171471085
id25846,0.014443994520500738,0.010978904408806117,0.008166551035647895
id01939,0.007025993159241487,0.006368914180605851,0.005047161567427007
id26327,3.0154477078289637e-05,7.472552738977985e-05,3.177646317372722e-05
id11068,0.0006978607552404172,0.0006437891590504108,0.0029869875383303577
id08404,0.02100905495868837,0.0167959993102259,0.017228139117355767
id27189,0.013000887403182587,0.01269184342127953,0.010194948601570818
id15119,0.007275844540747313,0.007915157785825144,0.006662465112091474
id26525,0.01438368556634416,0.009639593033281602,0.007636943316085774
id03618,0.0010166366557823364,0.0015175030177616829,0.0010962879794935891
id27220,0.017851450430347467,0.011341035810771973,0.010009585899724074
id18777,3.44622595180453e-05,1.1496234983043054e-05,0.0001588823158686361
id20213,0.0009778666138245354,6.897740989825832e-05,0.00040250186686721146
id20403,0.024412203086095347,0.022365925159510257,0.020903616691116886
id03777,0.021943843748115345,0.017600735759038914,0.015957080590406684
id10595,0.005522577087766759,0.004650227050640916,0.004284526451257554
id13816,0.03053356193298814,0.027619704546760937,0.023398069050254475
id05667,0.0022271235213536774,0.0008334770362706213,0.0038290638124341297
id24629,0.013582438032549602,0.013536816692533196,0.013319634146987324
id20398,0.012906116189507965,0.014134620911651435,0.014257039810612285
id14108,0.0035539205127984217,0.001638213485083635,0.005179563497317537
id06196,0.00596627867906159,0.007374834741622119,0.006175226010094324
id02800,0.03598721450171881,0.030108639420589757,0.026517458518475364
id18732,0.0233567963883552,0.02625740070127033,0.02567008616717597
id11915,0.001464646029516925,0.0023337357015577403,0.0016629682394250576
id09739,0.0023218947350283022,0.0009944243260332243,0.0012339859865797404
id24672,0.01951856223453291,0.011875610737483475,0.012212754013102496
id00414,0.008374329062885008,0.006903489107317358,0.011344197353020625
id16307,0.016709888083812217,0.01542794734724378,0.01680445294170608
id14043,0.0007969397513547976,0.0002586652871184687,0.001456421228795831
id00517,0.008361405715565741,0.006754038052537795,0.010036066285702182
id09744,0.01759729126640188,0.012709087773754096,0.01069277985795921
id19257,0.013914137280410792,0.008926826464332932,0.007139112059697382
id15437,0.0075256959222531426,0.004885899867793298,0.003934985356346553
id16352,0.017446518881010432,0.014709432660803587,0.012461669641296693
id18849,0.011962711835201473,0.013071219175719951,0.013107791059162478
id19434,0.002231431303793433,0.003931712364200725,0.0015093820007520428
id17928,0.02631193514202759,0.023624762890153472,0.02089302453672565
id16896,0.00021108133954802748,0.0002644134046099902,0.00040779794406283263
id02135,0.012539954682128733,0.01479565442317641,0.014950825923238657
id15075,0.030232017162205242,0.02433752945910215,0.02147559302824398
id27486,0.0057939673814713655,0.005874576076335002,0.0049359439463189615
id19422,0.02053519889031525,0.021992297522561356,0.01893877205154142
id09603,0.005401959179453601,0.005328504914640455,0.003336528633241358
id02133,0.001046791132860626,0.0007530033913893199,0.0005190155651708779
id03441,0.02057396893227306,0.013444846812668856,0.01455891621076269
id02398,0.0028948297995158054,0.0019026268896936253,0.0021713916502046934
id05152,0.008762029482463017,0.008168074955452088,0.00823540003919097
id17838,0.013750441547700073,0.01423808702649882,0.013764504631419507
id25060,0.009675279359691218,0.004006437891590504,0.00880737637631806
id09998,0.01553386347775892,0.010766224061619818,0.00977126242592112
id01828,0.007689391654963858,0.008122090015519917,0.006328812248767338
id25377,0.006272131232284245,0.005454963499453929,0.0055238085150329155
id22175,0.0025760538989738862,0.0038052537793872507,0.0029393228435697677
id02974,0.0018480386666551792,0.0035235960223026965,0.0032200149349376913
id26955,0.0055613471297245596,0.003149968385353797,0.003394785482393191
id21091,0.009042035341047135,0.007236879921825602,0.007160296368479867
id12802,0.012247025476225347,0.013783985744668624,0.013208416525879282
id07432,0.019238556375948797,0.015663620164396163,0.011455414974128664
id18749,0.007586004876409722,0.009242972926366616,0.006402957329506035
id15030,0.0053631891374957994,0.002885554980743806,0.0072609218351966705
id17155,0.010480834675925525,0.0110018968787722,0.008351913737494639
id08128,0.026441168615220258,0.0199459676955797,0.014595988751132034
id25706,0.013957215104808343,0.01519802264758292,0.015242110168997822
id15645,0.003062833314666276,0.000971431856067138,0.0008738527372774985
id04943,0.0071724577621931785,0.006782778639995401,0.0073933237650872004
id27566,0.022344467515012633,0.019215956774156454,0.017021592106726543
id11765,0.0031102189215035884,0.00199459676955797,0.0018483309412717997
id13783,0.011669782629298088,0.013111455998160604,0.012880059739750769
id00492,0.001641265109546907,0.0008334770362706212,0.0013981643796439976
id27636,0.012643341460682866,0.007208139334367997,0.01114294641958701
id04273,0.01838130767043742,0.014209346439041216,0.012911836202924494
id02537,0.0006461673659633494,0.0006495372765419324,0.0013716839936658916
id24349,0.01751113561760677,0.01713513824222567,0.016698531397793655
id00023,0.024455280910492896,0.022555613036730468,0.019759664016862705
id23025,0.008826646219059351,0.0068000229924699675,0.008420762741037716
id08722,0.0032437601771360142,0.0018681381847444963,0.0025580052854850413
id02420,0.013569514685230336,0.014450767373685117,0.013986939873635598
id10811,0.005126261103309238,0.004023682244065071,0.004522849925060507
id04019,0.03466903307515358,0.026608035868253152,0.02300615933777851
id18334,0.00031877590054191907,0.0003333908145082486,0.00020654701062922692
id16781,0.002132352307679053,0.0004943381042708513,0.0015146780779476642
id08773,0.004729945118851718,0.0021670402943036156,0.0024573798187682385
id19214,0.01907055286079832,0.017784675518767605,0.016380766766056383
id09589,0.0004566249386141002,0.00391446801172616,0.0003919097124759691
id24246,0.02405465714359563,0.01954359947117318,0.02015157372933868
id23577,0.0042345501382798165,0.0033856412025061794,0.002282609271312739
id09305,0.00037477707225874263,5.748117491521526e-05,0.00018536270184674213
id16460,0.005979202026380859,0.0048399149278611255,0.005100122339383219
id21115,0.005949047549302569,0.004380065528539403,0.005163675265730673
id25996,0.0005298572400899465,0.0005403230442030235,0.0004872391019971507
id02551,0.0032739146542143027,0.0027476001609472896,0.002759256218918647
id19352,0.005401959179453601,0.0025061792263033856,0.006900788585894428
id03806,0.027815351213502322,0.024251307696729323,0.023546359211731867
id26544,0.018376999887997663,0.0137782376271771,0.010623930854416134
id18761,0.010071595344148736,0.0065758464103006274,0.0063605887119410655
id24148,0.0297021599221153,0.02248663562683221,0.017413501819202516
id16095,0.014482764562458535,0.015157785825142265,0.014198782961460444
id18442,0.00741800136125925,0.007196643099384952,0.006720721961243309
id22596,0.01409075636044077,0.016364890498361782,0.01649728046436005
id23002,0.011587934762942731,0.012927516238431913,0.012784730350229586
id04797,0.02272786015215088,0.012858538828533656,0.011751995297083451
id06610,0.00881803065417984,0.0061102488934873835,0.007663423702063883
id16173,4.307782439755663e-06,5.748117491521527e-06,0.0
id18292,0.022219541824259708,0.017215611887106973,0.018335019251240606
id27328,0.019221325246189767,0.012622866011381274,0.01134419735302062
id01695,0.0007323230147584626,0.003017761683048802,0.0006937861126263778
id05761,0.0014129526402398573,0.0008622176237282291,0.001069807593515483
id16354,0.0164686522671859,0.01638213485083635,0.016258956990557093
id12207,0.014844618287398012,0.01596252227395528,0.015554578723539474
id05665,0.04068700514349224,0.040598953842616546,0.038237677352385084
id01911,0.012471030163092643,0.008610680002299248,0.006545951413787807
id19153,0.025088524929136994,0.02107259872391791,0.02455261387889989
id10295,0.02635070518398539,0.017962867161004772,0.014325888814155353
id23038,0.0,5.748117491521527e-06,5.296077195621203e-06
id23783,0.011923941793243673,0.01351382422256711,0.013192528294292417
id27879,0.041591639455840934,0.03435649824682416,0.029319083354958978
id19190,0.0006935529728006616,0.0010863942058975686,0.0007573390389738322
id05065,0.012677803720200914,0.014410530551244468,0.015109708239107294
id21296,0.02485590467739017,0.022452146921883083,0.019701407167710877
id13262,0.012733804891917739,0.014761165718227281,0.014638357368697006
id10333,0.04375845402303803,0.03578777950221303,0.03131040838051255
id16677,0.022172156217422405,0.015675116399379206,0.013499700771638447
